year,team,player,position,birthdate,college
2010,BUF,C.J. Spiller,RB,8/5/1987,Clemson  
2010,BUF,Marcus Stroud,DT,6/25/1978,Georgia  
2010,BUF,Jonathan Stupar,TE,7/27/1984,Virginia  
2010,BUF,Reggie Torbor,DE,1/25/1981,Auburn  
2010,BUF,Torell Troup,DT,11/30/1988,Central Florida  
2010,BUF,Kraig Urbik,OG,9/23/1985,Wisconsin  
2010,BUF,Ed Wang,OT,3/12/1987,Virginia Tech  
2010,BUF,Donte Whitner,DB,7/24/1985,Ohio State  
2010,BUF,Kyle Williams,DT,6/10/1983,Louisiana State  
2010,BUF,Thomas Williams,LB,12/25/1984,Southern California  
2010,BUF,George Wilson,DB,3/14/1981,Arkansas  
2010,BUF,Eric Wood,C,3/18/1986,Louisville  
2010,BUF,Pierre Woods,LB,1/6/1982,Michigan  
2010,BUF,Mansfield Wrotto,OG,10/12/1984,Georgia Tech  
2010,BUF,Ashton Youboty,DB,7/7/1984,Ohio State  
2010,CAR,Gerald Alexander,DB,6/28/1984,Boise State  
2010,CAR,James Anderson,LB,9/26/1983,Virginia Tech  
2010,CAR,Jason Baker,P,5/17/1978,Iowa  
2010,CAR,Gary Barnidge,TE,9/22/1985,Louisville  
2010,CAR,Jon Beason,LB,1/14/1985,Miami  
2010,CAR,Mackenzy Bernadeau,OG,1/3/1986,Bentley  
2010,CAR,Tyler Brayton,DE,11/20/1979,Colorado  
2010,CAR,Everette Brown,DE,8/7/1987,Florida State  
2010,CAR,Todd Carter,K,6/7/1986,Grand Valley State  
2010,CAR,Jimmy Clausen,QB,9/21/1987,Notre Dame  
2010,CAR,David Clowney,WR,7/8/1985,Virginia Tech  
2010,CAR,Dan Connor,LB,11/2/1985,Penn State  
2010,CAR,C.J. Davis,OG,2/2/1987,Pittsburgh  
2010,CAR,Thomas Davis,DB,3/22/1983,Georgia  
2010,CAR,Tim Duckworth,OG,9/14/1982,Auburn  
2010,CAR,Armanti Edwards,WR,3/8/1988,Appalachian State  
2010,CAR,Tony Fiammetta,RB,8/22/1986,Syracuse  
2010,CAR,Chris Gamble,DB,3/11/1983,Ohio State  
2010,CAR,David Gettis,WR,8/27/1987,Baylor  
2010,CAR,Charles Godfrey,DB,11/15/1985,Iowa  
2010,CAR,Mike Goodson,RB,5/23/1987,Texas A&M  
2010,CAR,Jordan Gross,OT,7/20/1980,Utah  
2010,CAR,Greg Hardy,DE,7/28/1988,Mississippi  
2010,CAR,Nic Harris,LB,10/6/1986,Oklahoma  
2010,CAR,Nick Hayden,DT,2/4/1986,Wisconsin  
2010,CAR,Abdul Hodge,LB,9/9/1982,Iowa  
2010,CAR,Marcus Hudson,DB,11/15/1982,North Carolina State  
2010,CAR,Corvey Irvin,DT,5/3/1985,Georgia  
2010,CAR,Rashawn Jackson,RB,1/15/1987,Virginia  
2010,CAR,J.J. Jansen,LS,1/20/1986,Notre Dame  
2010,CAR,Dwayne Jarrett,WR,9/11/1986,Southern California  
2010,CAR,Charles Johnson,DE,7/10/1986,Georgia  
2010,CAR,Ed Johnson,DT,12/18/1983,Penn State  
2010,CAR,Ryan Kalil,C,3/29/1985,Southern California  
2010,CAR,John Kasay,K,10/27/1969,Georgia  
2010,CAR,Jeff King,TE,2/19/1983,Virginia Tech  
2010,CAR,Brandon LaFell,WR,11/4/1986,Louisiana State  
2010,CAR,Derek Landri,DT,9/21/1983,Notre Dame  
2010,CAR,Louis Leonard,DT,7/16/1984,Fresno State  
2010,CAR,Rhys Lloyd,K,6/5/1982,Minnesota  
2010,CAR,Richard Marshall,DB,12/12/1984,Fresno State  
2010,CAR,Charly Martin,WR,3/20/1984,West Texas A&M  
2010,CAR,Sherrod Martin,DB,10/12/1984,Troy State  
2010,CAR,Robert McClain,DB,7/22/1988,Connecticut  
2010,CAR,Matt Moore,QB,8/9/1984,Oregon State  
2010,CAR,Chris Morris,C,2/22/1983,Michigan State  
2010,CAR,Captain Munnerlyn,DB,4/10/1988,South Carolina  
2010,CAR,Andre Neblett,DT,6/7/1988,Temple  
2010,CAR,Eric Norwood,LB,5/23/1988,South Carolina  
2010,CAR,Keith Null,QB,9/24/1985,West Texas A&M  
2010,CAR,Rob Petitti,OT,5/21/1982,Pittsburgh  
2010,CAR,Tony Pike,QB,3/10/1986,Cincinnati  
2010,CAR,Jordan Pugh,DB,1/29/1988,Texas A&M  
2010,CAR,Dante Rosario,TE,10/25/1984,Oregon  
2010,CAR,Geoff Schwartz,OT,7/11/1986,Oregon  
2010,CAR,Jordan Senn,LB,6/11/1984,Portland State  
2010,CAR,Steve Smith,WR,5/12/1979,Utah  
2010,CAR,Brian St. Pierre,QB,11/28/1979,Boston College  
2010,CAR,R.J. Stanford,DB,5/6/1988,Utah  
2010,CAR,Jonathan Stewart,RB,3/21/1987,Oregon  
2010,CAR,Tyrell Sutton,RB,12/19/1986,Northwestern  
2010,CAR,Hilee Taylor,LB,7/18/1986,North Carolina  
2010,CAR,Devin Thomas,WR,11/15/1986,Michigan State  
2010,CAR,Josh Vaughan,RB,12/3/1986,Richmond  
2010,CAR,Travelle Wharton,OT,5/19/1981,South Carolina  
2010,CAR,DeAngelo Williams,RB,4/25/1983,Memphis  
2010,CAR,Garry Williams,OT,8/20/1986,Kentucky  
2010,CAR,Jamar Williams,LB,6/14/1984,Arizona State  
2010,CAR,Jason Williams,LB,4/23/1986,Western Illinois  
2010,CAR,C.J. Wilson,DB,4/2/1985,Baylor  
2010,CAR,Wallace Wright,WR,2/1/1984,North Carolina  
2010,CHI,Anthony Adams,DT,8/18/1980,Penn State  
2010,CHI,Mark Anderson,DE,5/26/1983,Alabama  
2010,CHI,Devin Aromashodu,WR,5/23/1984,Auburn  
2010,CHI,Johan Asiata,OG,12/19/1985,Nevada-Las Vegas  
2010,CHI,Kahlil Bell,RB,12/10/1986,UCLA  
2010,CHI,Earl Bennett,WR,3/23/1987,Vanderbilt  
2010,CHI,Zack Bowman,DB,11/18/1984,Nebraska  
2010,CHI,Lance Briggs,LB,11/12/1980,Arizona  
2010,CHI,Josh Bullocks,DB,2/28/1983,Nebraska  
2010,CHI,Desmond Clark,TE,4/20/1977,Wake Forest  
2010,CHI,Todd Collins,QB,11/5/1971,Michigan  
2010,CHI,Jay Cutler,QB,4/29/1983,Vanderbilt  
2010,CHI,Kellen Davis,TE,10/11/1985,Michigan State  
2010,CHI,Rashied Davis,WR,7/24/1979,San Jose State  
2010,CHI,Matt Forte,RB,12/10/1985,Tulane  
2010,CHI,Roberto Garza,C,3/26/1979,Texas A&M-Kingsville  
2010,CHI,Robbie Gould,K,12/6/1981,Penn State  
2010,CHI,Corey Graham,DB,7/25/1985,New Hampshire  
2010,CHI,Caleb Hanie,QB,9/11/1985,Colorado State  
2010,CHI,Chris Harris,DB,8/6/1982,Louisiana-Monroe  
2010,CHI,Tommie Harris,DT,10/29/1983,Oklahoma  
2010,CHI,Marcus Harrison,DT,7/10/1984,Arkansas  
2010,CHI,Devin Hester,DB,11/4/1982,Miami  
2010,CHI,Hunter Hillenmeyer,LB,10/28/1980,Vanderbilt  
2010,CHI,Israel Idonije,DT,11/17/1980,Manitoba  
2010,CHI,Brian Iwuh,LB,3/8/1984,Colorado  
2010,CHI,Tim Jennings,DB,12/24/1983,Georgia  
2010,CHI,Herman Johnson,OG,1/29/1985,Louisiana State  
2010,CHI,Johnny Knox,WR,11/3/1986,Abilene Christian  
2010,CHI,Olin Kreutz,C,6/9/1977,Washington  
2010,CHI,Lance Louis,OG,4/24/1985,San Diego State  
2010,CHI,Patrick Mannelly,OT,4/18/1975,Duke  
2010,CHI,Danieal Manning,DB,8/9/1982,Abilene Christian  
2010,CHI,Brandon Manumaleuna,TE,1/4/1980,Arizona  
2010,CHI,Brad Maynard,P,2/9/1974,Ball State  
2010,CHI,Henry Melton,DE,10/11/1986,Texas  
2010,CHI,D.J. Moore,DB,3/22/1987,Vanderbilt  
2010,CHI,Joshua Moore,DB,8/20/1988,Kansas State  
2010,CHI,Greg Olsen,TE,3/11/1985,Miami  
2010,CHI,Frank Omiyale,OT,11/23/1982,Tennessee Tech  
2010,CHI,Julius Peppers,DE,1/18/1980,North Carolina  
2010,CHI,Nick Roach,LB,6/16/1985,Northwestern  
2010,CHI,Kevin Shaffer,OG,3/2/1980,Tulsa  
2010,CHI,Averell Spicer,DT,4/26/1987,Southern California  
2010,CHI,Craig Steltz,DB,3/27/1985,Louisiana State  
2010,CHI,Chester Taylor,RB,9/22/1979,Toledo  
2010,CHI,Charles Tillman,DB,2/23/1981,Louisiana-Lafayette  
2010,CHI,Pisa Tinoisamoa,LB,7/15/1981,Hawaii  
2010,CHI,Matt Toeaina,DT,10/9/1982,Oregon  
2010,CHI,Barry Turner,DE,1/7/1987,Nebraska  
2010,CHI,Harvey Unga,RB,1/18/1987,Brigham Young  
2010,CHI,Brian Urlacher,LB,5/25/1978,New Mexico  
2010,CHI,J'Marcus Webb,OT,8/8/1988,West Texas A&M  
2010,CHI,Chris Williams,OT,8/26/1985,Vanderbilt  
2010,CHI,Edwin Williams,C,12/10/1986,Maryland  
2010,CHI,Rodrigues Wilson,LB,11/12/1981,South Carolina  
2010,CHI,Garrett Wolfe,RB,8/17/1984,Northern Illinois  
2010,CHI,Corey Wootton,DE,6/22/1987,Northwestern  
2010,CHI,Major Wright,DB,7/1/1988,Florida  
2010,CIN,Victor Adeyanju,DE,2/11/1983,Indiana  
2010,CIN,Geno Atkins,DT,3/28/1988,Georgia  
2010,CIN,Fred Bennett,DB,12/31/1983,South Carolina  
2010,CIN,Cedric Benson,RB,12/28/1982,Texas  
2010,CIN,Andre Caldwell,WR,4/15/1985,Florida  
2010,CIN,Kirk Chambers,OT,3/19/1979,Stanford  
2010,CIN,Daniel Coats,TE,4/16/1984,Brigham Young  
2010,CIN,Chase Coffman,TE,11/10/1986,Missouri  
2010,CIN,Anthony Collins,OT,11/2/1985,Kansas  
2010,CIN,Kyle Cook,C,7/25/1983,Michigan State  
2010,CIN,Quan Cosby,WR,12/23/1982,Texas  
2010,CIN,Chris Crocker,DB,3/9/1980,Marshall  
2010,CIN,Carlos Dunlap,DE,2/28/1989,Florida  
2010,CIN,Jonathan Fanene,DE,3/19/1982,Utah  
2010,CIN,John Paul Foschi,TE,5/19/1982,Georgia Tech  
2010,CIN,Robert Geathers,DE,8/11/1983,Georgia  
2010,CIN,Brandon Ghee,DB,6/6/1987,Wake Forest  
2010,CIN,Jermaine Gresham,TE,6/16/1988,Oklahoma  
2010,CIN,Leon Hall,DB,12/9/1984,Michigan  
2010,CIN,Clark Harris,TE,7/10/1984,Rutgers  
2010,CIN,Shay Hodge,WR,10/18/1987,Mississippi  
2010,CIN,Kevin Huber,P,7/16/1985,Cincinnati  
2010,CIN,Brandon Johnson,LB,4/5/1983,Louisville  
2010,CIN,Chad Johnson,WR,1/9/1978,Oregon State  
2010,CIN,Michael Johnson,DE,2/7/1987,Georgia Tech  
2010,CIN,Tank Johnson,DT,12/7/1981,Washington  
2010,CIN,Adam Jones,DB,9/30/1983,West Virginia  
2010,CIN,Dhani Jones,LB,2/22/1978,Michigan  
2010,CIN,Johnathan Joseph,DB,4/16/1984,South Carolina  
2010,CIN,Reggie Kelly,TE,2/22/1977,Mississippi State  
2010,CIN,Dan LeFevour,QB,3/19/1987,Central Michigan  
2010,CIN,Brian Leonard,RB,2/3/1984,Rutgers  
2010,CIN,Nate Livings,OT,3/16/1982,Louisiana State  
2010,CIN,Evan Mathis,OG,11/1/1981,Alabama  
2010,CIN,Rey Maualuga,LB,1/20/1987,Southern California  
2010,CIN,Clinton McDonald,DT,1/6/1987,Memphis  
2010,CIN,Jeromy Miles,DB,7/20/1987,Massachusetts  
2010,CIN,Garrett Mills,TE,10/12/1983,Tulsa  
2010,CIN,Roddrick Muckelroy,LB,10/27/1986,Texas  
2010,CIN,Rico Murray,DB,8/21/1987,Kent State  
2010,CIN,Chinedum Ndukwe,DB,3/4/1985,Notre Dame  
2010,CIN,Reggie Nelson,DB,9/21/1983,Florida  
2010,CIN,Tom Nelson,DB,12/4/1986,Illinois State  
2010,CIN,Mike Nugent,K,3/2/1982,Ohio State  
2010,CIN,Antwan Odom,DE,9/24/1981,Alabama  
2010,CIN,Terrell Owens,WR,12/7/1973,Tennessee-Chattanooga  
2010,CIN,Carson Palmer,QB,12/27/1979,Southern California  
2010,CIN,Jordan Palmer,QB,5/30/1984,Texas-El Paso  
2010,CIN,Cedric Peerman,RB,10/10/1986,Virginia  
2010,CIN,Domata Peko,DT,11/27/1984,Michigan State  
2010,CIN,David Pender,DB,12/4/1987,Purdue  
2010,CIN,Aaron Pettrey,K,6/17/1986,Ohio State  
2010,CIN,Chris Pressley,RB,8/8/1986,Wisconsin  
2010,CIN,Keiwan Ratliff,DB,4/19/1981,Florida  
2010,CIN,Vincent Rey,LB,9/6/1987,Duke  
2010,CIN,Keith Rivers,LB,5/5/1986,Southern California  
2010,CIN,Dennis Roland,OT,3/10/1983,Georgia  
2010,CIN,Frostee Rucker,DE,9/14/1983,Southern California  
2010,CIN,Bernard Scott,RB,2/10/1984,Abilene Christian  
2010,CIN,Jordan Shipley,WR,12/23/1985,Texas  
2010,CIN,Jerome Simpson,WR,2/4/1986,Coastal Carolina  
2010,CIN,Pat Sims,DB,11/29/1985,Auburn  
2010,CIN,Dan Skuta,LB,4/21/1986,Grand Valley State  
2010,CIN,Andre Smith,OT,1/25/1987,Alabama  
2010,CIN,Reggie Stephens,OL,8/28/1987,Iowa State  
2010,CIN,Clint Stitser,K,5/19/1985,Fresno State  
2010,CIN,Morgan Trent,DB,12/14/1985,Michigan  
2010,CIN,Taufui Vakapuna,RB,3/9/1984,Brigham Young  
2010,CIN,Jonathan Wade,DB,3/27/1984,Tennessee  
2010,CIN,Marvin White,DB,12/5/1983,Texas Christian  
2010,CIN,Andrew Whitworth,OT,12/12/1981,Louisiana State  
2010,CIN,Bobbie Williams,OG,9/25/1976,Arkansas  
2010,CIN,Roy Williams,DB,8/14/1980,Oklahoma  
2010,CIN,Gibril Wilson,DB,11/21/1981,Tennessee  
2010,CLE,Mike Adams,DB,3/24/1981,Delaware  
2010,CLE,Titus Adams,DT,1/28/1983,Nebraska  
2010,CLE,Sam Aiken,WR,12/14/1980,North Carolina  
2010,CLE,Eric Alexander,LB,2/8/1982,Louisiana State  
2010,CLE,Eric Barton,LB,9/29/1977,Maryland  
2010,CLE,Mike Bell,RB,4/23/1983,Arizona  
2010,CLE,Marcus Benard,LB,7/26/1985,Jackson State  
2010,CLE,David Bowens,DE,7/3/1977,Western Illinois  
2010,CLE,Sheldon Brown,DB,3/19/1979,South Carolina  
2010,CLE,Titus Brown,LB,3/27/1986,Mississippi State  
2010,CLE,Thomas Clayton,RB,4/26/1984,Kansas State  
2010,CLE,Kenyon Coleman,DE,4/10/1979,UCLA  
2010,CLE,Blake Costanzo,LB,4/14/1984,Lafayette  
2010,CLE,Joshua Cribbs,WR,6/9/1983,Kent State  
2010,CLE,James Davis,RB,1/1/1986,Clemson  
2010,CLE,Phil Dawson,K,1/23/1975,Texas  
2010,CLE,Jake Delhomme,QB,1/10/1975,Louisiana-Lafayette  
2010,CLE,Abram Elam,DB,10/15/1981,Kent State  
2010,CLE,Greg Estandia,TE,11/18/1982,Nevada-Las Vegas  
2010,CLE,Yamon Figurs,WR,1/10/1983,Kansas State  
2010,CLE,Coye Francies,DB,11/15/1986,San Jose State  
2010,CLE,Scott Fujita,LB,4/28/1979,California  
2010,CLE,Chris Gocong,DL,11/16/1983,Cal Poly-S.L.O.  
2010,CLE,Joe Haden,DB,4/14/1989,Florida  
2010,CLE,Johnathan Haggerty,WR,2/5/1988,Southwestern Oklahoma State  
2010,CLE,Montario Hardesty,RB,2/1/1987,Tennessee  
2010,CLE,Jerome Harrison,RB,2/26/1983,Washington State  
2010,CLE,Peyton Hillis,RB,1/21/1986,Arkansas  
2010,CLE,Reggie Hodges,P,1/26/1987,Ball State  
2010,CLE,Travis Ivey,DT,12/22/1986,Maryland  
2010,CLE,D'Qwell Jackson,LB,9/26/1983,Maryland  
2010,CLE,Eric King,DB,5/10/1982,Wake Forest  
2010,CLE,Shawn Lauvao,OT,10/26/1987,Arizona State  
2010,CLE,Alex Mack,C,11/19/1985,California  
2010,CLE,Kaluka Maiava,LB,3/22/1987,Southern California  
2010,CLE,Mohamed Massaquoi,WR,11/24/1986,Georgia  
2010,CLE,Colt McCoy,QB,9/5/1986,Texas  
2010,CLE,Carlton Mitchell,WR,4/6/1988,South Florida  
2010,CLE,Jayme Mitchell,DE,3/15/1984,Mississippi  
2010,CLE,Evan Moore,TE,1/3/1985,Stanford  
2010,CLE,Jordan Norwood,WR,9/29/1986,Penn State  
2010,CLE,Steve Octavien,LB,11/25/1984,Nebraska  
2010,CLE,Tony Pashos,OT,8/3/1980,Illinois  
2010,CLE,Sabby Piscitelli,DB,8/24/1983,Oregon State  
2010,CLE,Ryan Pontbriand,C,10/1/1979,Rice  
2010,CLE,Kommonyan Quaye,DT,5/11/1987,South Dakota  
2010,CLE,Chris Roberson,DB,6/3/1983,Eastern Michigan  
2010,CLE,Derrick Roberson,DB,3/12/1985,Rutgers  
2010,CLE,Derreck Robinson,DE,3/3/1982,Iowa  
2010,CLE,Brian Robiskie,WR,12/3/1987,Ohio State  
2010,CLE,Shaun Rogers,DT,3/12/1979,Texas  
2010,CLE,Matt Roth,DE,10/14/1982,Iowa  
2010,CLE,Robert Royal,TE,5/15/1979,Louisiana State  
2010,CLE,Ahtyba Rubin,DT,7/25/1986,Iowa State  
2010,CLE,Brian Sanford,DE,9/12/1987,Temple  
2010,CLE,Brian Schaefering,DL,8/20/1983,Lindenwood  
2010,CLE,Alex Smith,TE,5/22/1982,Stanford  
2010,CLE,Clifton Smith,RB,7/4/1985,Fresno State  
2010,CLE,Robaire Smith,DE,11/15/1977,Michigan State  
2010,CLE,Nick Sorensen,DB,7/31/1978,Virginia Tech  
2010,CLE,John St. Clair,OT,7/15/1977,Virginia  
2010,CLE,Eric Steinbach,OG,4/4/1980,Iowa  
2010,CLE,Chansi Stuckey,WR,10/4/1983,Clemson  
2010,CLE,Joe Thomas,OT,12/4/1984,Wisconsin  
2010,CLE,Jason Trusnik,LB,6/6/1984,Ohio Northern  
2010,CLE,Steve Vallos,OT,12/28/1983,Wake Forest  
2010,CLE,Raymond Ventrone,DB,10/21/1982,Villanova  
2010,CLE,Lawrence Vickers,RB,5/8/1983,Colorado  
2010,CLE,Seneca Wallace,QB,8/6/1980,Iowa State  
2010,CLE,T.J. Ward,DB,12/12/1986,Oregon  
2010,CLE,Benjamin Watson,TE,12/18/1980,Georgia  
2010,CLE,Demetrius Williams,WR,3/28/1983,Oregon  
2010,CLE,Floyd Womack,OG,11/15/1978,Mississippi State  
2010,CLE,Eric Wright,DB,7/24/1985,Nevada-Las Vegas  
2010,CLE,Billy Yates,OG,4/15/1980,Texas A&M  
2010,DAL,Deon Anderson,RB,1/27/1983,Connecticut  
2010,DAL,Miles Austin,WR,6/30/1984,Monmouth  
2010,DAL,Alan Ball,DB,3/29/1985,Illinois  
2010,DAL,Marion Barber,RB,6/10/1983,Minnesota  
2010,DAL,Alex Barron,OT,9/28/1982,Florida State  
2010,DAL,Martellus Bennett,TE,3/10/1987,Texas A&M  
2010,DAL,Stephen Bowen,DE,3/28/1984,Hofstra  
2010,DAL,Robert Brewster,OT,7/30/1986,Ball State  
2010,DAL,Keith Brooking,LB,10/30/1975,Georgia Tech  
2010,DAL,Kris Brown,K,12/23/1976,Nebraska  
2010,DAL,Dez Bryant,WR,11/4/1988,Oklahoma State  
2010,DAL,David Buehler,K,2/5/1987,Southern California  
2010,DAL,Victor Butler,LB,7/29/1987,Oregon State  
2010,DAL,Scott Chandler,TE,7/23/1985,Iowa  
2010,DAL,Tashard Choice,RB,5/7/1986,Georgia Tech  
2010,DAL,Barry Church,DB,2/11/1988,Toledo  
2010,DAL,Jeremy Clark,DT,9/6/1983,Alabama  
2010,DAL,Marc Colombo,OT,10/8/1978,Boston College  
2010,DAL,Phil Costa,OG,7/11/1987,Maryland  
2010,DAL,Kenwin Cummings,DE,7/23/1986,Wingate  
2010,DAL,Leonard Davis,OT,9/5/1978,Texas  
2010,DAL,Doug Free,OT,1/6/1984,Northern Illinois  
2010,DAL,Clifton Geathers,DE,12/11/1987,South Carolina  
2010,DAL,Chris Greisen,QB,7/2/1976,Northwest Missouri State  
2010,DAL,Chris Gronkowski,RB,12/26/1986,Arizona  
2010,DAL,Andre Gurode,OG,3/6/1978,Colorado  
2010,DAL,Michael Hamlin,DB,11/21/1985,Clemson  
2010,DAL,Jason Hatcher,DE,7/13/1982,Grambling  
2010,DAL,Montrae Holland,OG,5/21/1980,Florida State  
2010,DAL,Jesse Holley,WR,1/8/1984,North Carolina  
2010,DAL,Sam Hurd,WR,4/24/1985,Northern Illinois  
2010,DAL,Bradie James,LB,1/17/1981,Louisiana State  
2010,DAL,Mike Jenkins,DB,3/22/1985,South Florida  
2010,DAL,Manuel Johnson,WR,10/14/1986,Oklahoma  
2010,DAL,Felix Jones,RB,5/8/1987,Arkansas  
2010,DAL,Jon Kitna,QB,9/21/1972,Central Washington  
2010,DAL,Kyle Kosier,OT,1/27/1978,Arizona State  
2010,DAL,L.P. Ladouceur,LS,3/13/1981,California  
2010,DAL,Sean Lee,LB,7/22/1986,Penn State  
2010,DAL,Sean Lissemore,DT,9/11/1987,William & Mary  
2010,DAL,Mat McBriar,P,7/8/1979,Hawaii  
2010,DAL,Bryan McCann,DB,9/29/1987,Southern Methodist  
2010,DAL,Danny McCray,DB,3/10/1988,Louisiana State  
2010,DAL,Stephen McGee,QB,9/27/1985,Texas A&M  
2010,DAL,Lonyae Miller,RB,4/29/1988,Fresno State  
2010,DAL,Terence Newman,DB,9/4/1978,Kansas State  
2010,DAL,Kevin Ogletree,WR,8/5/1987,Virginia  
2010,DAL,Igor Olshansky,DT,5/3/1982,Oregon  
2010,DAL,Akwasi Owusu-Ansah,DB,4/10/1988,Indiana (PA)  
2010,DAL,Jermey Parnell,DE,7/20/1986,Mississippi  
2010,DAL,John Phillips,TE,6/11/1987,Virginia  
2010,DAL,Josh Price-Brent,DE,1/30/1988,Illinois  
2010,DAL,Jay Ratliff,DE,8/29/1981,Auburn  
2010,DAL,Tony Romo,QB,4/21/1980,Eastern Illinois  
2010,DAL,Martin Rucker,TE,5/4/1985,Missouri  
2010,DAL,Jimmy Saddler-McQueen,DT,8/4/1987,Texas A&M-Kingsville  
2010,DAL,Orlando Scandrick,DB,2/10/1987,Boise State  
2010,DAL,Andrew Sendejo,DB,9/9/1987,Rice  
2010,DAL,Gerald Sensabaugh,DB,6/13/1983,North Carolina  
2010,DAL,Marcus Spears,DE,3/8/1983,Louisiana State  
2010,DAL,Anthony Spencer,DE,1/23/1984,Purdue  
2010,DAL,Demarcus Ware,DE,7/31/1982,Troy State  
2010,DAL,Brandon Williams,DE,6/21/1988,Texas Tech  
2010,DAL,Jason Williams,LB,4/23/1986,Western Illinois  
2010,DAL,Leon Williams,LB,7/30/1983,Miami  
2010,DAL,Roy Williams,WR,12/20/1981,Texas  
2010,DAL,Teddy Williams,WR,7/3/1988,Texas-San Antonio  
2010,DAL,Jason Witten,TE,5/6/1982,Tennessee  
2010,DAL,Sam Young,OT,6/24/1987,Notre Dame  
2010,DEN,Kevin Alexander,LB,7/1/1987,Clemson  
2010,DEN,Robert Ayers,DE,9/6/1985,Tennessee  
2010,DEN,Champ Bailey,DB,6/22/1978,Georgia  
2010,DEN,Lance Ball,RB,6/19/1985,Maryland  
2010,DEN,Justin Bannan,DT,4/18/1979,Colorado  
2010,DEN,D'Anthony Batiste,OT,3/29/1982,Louisiana-Lafayette  
2010,DEN,Zane Beadles,OT,11/19/1986,Utah  
2010,DEN,Diyral Briggs,LB,10/31/1985,Bowling Green  
2010,DEN,Andre Brown,RB,12/15/1986,North Carolina State  
2010,DEN,David Bruton,DB,7/23/1987,Notre Dame  
2010,DEN,Correll Buckhalter,RB,10/6/1978,Nebraska  
2010,DEN,Jeff Byers,C,9/7/1985,Southern California  
2010,DEN,Ryan Clady,OT,9/6/1986,Boise State  
2010,DEN,Chris Clark,OT,10/1/1985,Southern Mississippi  
2010,DEN,Daniel Coats,TE,4/16/1984,Brigham Young  
2010,DEN,Britton Colquitt,P,3/20/1985,Tennessee  
2010,DEN,Perrish Cox,DB,1/7/1987,Oklahoma State  
2010,DEN,Stanley Daniels,OG,11/30/1984,Washington  
2010,DEN,Britt Davis,WR,4/23/1986,Northern Illinois  
2010,DEN,Brian Dawkins,DB,10/13/1973,Clemson  
2010,DEN,Eric Decker,WR,3/15/1987,Minnesota  
2010,DEN,Elvis Dumervil,LB,1/19/1984,Louisville  
2010,DEN,Ronald Fields,DT,9/13/1981,Mississippi State  
2010,DEN,Jabar Gaffney,WR,12/1/1980,Florida  
2010,DEN,Andre' Goodman,DB,8/8/1978,South Carolina  
2010,DEN,Daniel Graham,TE,11/16/1978,Colorado  
2010,DEN,Dan Gronkowski,TE,1/21/1985,Maryland  
2010,DEN,Mario Haggan,LB,3/3/1980,Mississippi State  
2010,DEN,Ryan Harris,OT,3/11/1985,Notre Dame  
2010,DEN,Stephen Hauschka,K,6/29/1985,North Carolina State  
2010,DEN,Renaldo Hill,DB,11/16/1978,Michigan State  
2010,DEN,Russ Hochstein,OG,10/7/1977,Nebraska  
2010,DEN,Jason Hunter,DE,8/28/1983,Appalachian State  
2010,DEN,Chevis Jackson,DB,12/11/1985,Louisiana State  
2010,DEN,Nathan Jones,DB,6/15/1982,Rutgers  
2010,DEN,Chris Kuper,OG,12/19/1982,North Dakota  
2010,DEN,Spencer Larsen,LB,3/4/1984,Arizona  
2010,DEN,Louis Leonard,DT,7/16/1984,Fresno State  
2010,DEN,Brandon Lloyd,WR,7/5/1981,Illinois  
2010,DEN,Laurence Maroney,RB,2/5/1985,Minnesota  
2010,DEN,Joe Mays,LB,7/6/1985,North Dakota State  
2010,DEN,Darcel McBath,DB,10/28/1985,Texas Tech  
2010,DEN,Ryan McBean,DT,4/23/1984,Oklahoma State  
2010,DEN,Kyle McCarthy,DB,9/30/1986,Notre Dame  
2010,DEN,Knowshon Moreno,RB,7/16/1987,Georgia  
2010,DEN,Jarvis Moss,DE,8/3/1984,Florida  
2010,DEN,Eric Olsen,OG,6/16/1988,Notre Dame  
2010,DEN,Kyle Orton,QB,11/14/1982,Purdue  
2010,DEN,Lonie Paxton,C,3/13/1978,Sacramento State  
2010,DEN,Matt Prater,K,8/10/1984,Central Florida  
2010,DEN,Brady Quinn,QB,10/27/1984,Notre Dame  
2010,DEN,Richard Quinn,TE,9/6/1986,North Carolina  
2010,DEN,Lee Robinson,LB,4/23/1987,Alcorn State  
2010,DEN,Eddie Royal,WR,5/21/1986,Virginia Tech  
2010,DEN,Le Kevin Smith,DT,7/21/1982,Nebraska  
2010,DEN,Tim Tebow,QB,8/14/1987,Florida  
2010,DEN,Demaryius Thomas,WR,12/25/1987,Georgia Tech  
2010,DEN,Marcus Thomas,DT,9/23/1985,Florida  
2010,DEN,Syd'quan Thompson,DB,2/7/1987,California  
2010,DEN,Cassius Vaughn,DB,11/3/1987,Mississippi  
2010,DEN,David Veikune,DE,12/12/1985,Hawaii  
2010,DEN,Kevin Vickerson,DT,1/8/1983,Michigan State  
2010,DEN,J.D. Walton,C,3/24/1987,Baylor  
2010,DEN,LenDale White,RB,12/20/1984,Southern California  
2010,DEN,D.J. Williams,LB,7/20/1982,Miami  
2010,DEN,Jamal Williams,DT,4/28/1976,Oklahoma State  
2010,DEN,Matt Willis,WR,4/13/1984,UCLA  
2010,DEN,Wesley Woodyard,LB,7/21/1986,Kentucky  
2010,DET,Cliff Avril,DE,4/8/1986,Purdue  
